content,label
为。好。啊你好，你说！你这个这个厂房。上贵阳！呢张猛到涡阳！落地复合肥，它是70块钱一吨，20。电话，的。你哪哪个庄的？嗯走长风的沃夫特复合肥厂！啊沃夫特复合肥糖！厂。啊这个涡阳什么地方的？现在涡阳。城东。有个甜小苗的。不是进去吧？不是进去。你到78没有其他的费用，吧一百块钱信息费，一百块钱进去装车可以消费，可以刷卡的。啊别的没有啥费用，就一百块钱信息费。这个不能高点吗？这大姐？报不了啊。他这一天都运多少？车都是这个价！涡阳城东。对，涡阳城东有个甜小苗，就是猛关朝北去，一点不就有个前小苗吗，蒙湾朝北去一点！啊装货给查封的什么地方？你说！嗯篇小苗萌关了北边一点有个田小苗！但我今天给你找找，我看看，找一下看看！啊啊就是改屠龙。他这车子的车厢票对对对。写装货跟他说的装货！该厂房的沃夫特。复合肥厂！常用的支付款。卧伏测！帽侧。对对对。我们差不多装布，这来电了有多远！嗯。啊这个我不知道。你快呀你你你看一下！超过。五克谷歌。非常我等一下。吧好好好好。对对，你看看，要是管桩的话，我来给你安排！我那我马上我给你。他要马上给你打打过去，啊。嗯啊好好好好，那行，你你你。嗯嗯好好好。喂，可关可关可谈好吗？我没查着，啊我这我长丰的过不错，复合肥厂没找着怎么的！卧不得复合肥厂，我有她的装货定位。你要是就是说的你要是管桩的话，然后你走一边买下一百块钱的信息费，然后加我的微信，我把这边的装货地址啊给你发个定位，然后把老板的那个就是装货老板的电话也给你，你现在就管给我联系的过去装车了。要不你加个你你不是你那个要不你加我这个手机号，我哪个时候要打击？啊。你我看不到你的手机号，呀。你。我说你加我的这个微信，我你去发个位置，我看一下。有200元。对吧？嗯我我当场我能那我。我得找着了，才能那那是186。你钢厂呢稍等一下，啊。喂你说！对，865680。拜访稍等一分钟。五1865680176吧1768。嗯嗯啊那我叫你接收，哈你接收，马上我发给你，哈。好好好好好好好挂了啊。,1
江苏十多本，啊家族的那个石膏板啊那都是2100，像2100啊对不对？我。到那个。不加一百块钱。噢不用不用。这将到哪里去啊市场的家住哪里啊市场。市场。2100。对对对。啊但是多少吨啊不超33。大家若开车三啊。对。噢行行行。我给你装的羊肉的还2000块2000块钱，呢扬州的35给你装了一次，吧啊就这个两千一两千一。还记得那包浆加了一百块钱，啊。对对。嗯。好的好的，看一下啊嗯嗯决定了给我发车号。嗯。好的好的，看一下啊嗯行吧。好好。,1
唉老板你好。嗯啊那个我看你发一车货到上海宝山那个呢这个你们你们拉的什么东西？钛白粉托盘的三个客户，噢我知道，那个就是我这个13米高栏好不好装？高栏工人好多呢全部都打开，啊轮胎吊。火火装打钱，我这都能打开的。电动打开可以啊你们到上海多少钱？2600。啊2600。2600，啊嗯。2600，啊噢行行行好好好。能不能加点了吧？完了吧你那个货对不对？直接下压网上就可以看到。一边在现场时间我有头像说，2600是吧？得对！行，那先过去我一点来说，下午3点的石化发要多样，啊他们有卖。那那那那那个那个我我我这个货我给你订掉了。还有他。对吧？今天打一般定金，嘛当然你过来都能打开啊好吧？给我过来买啊对，啊都能打开，都托盘过，你肯定要打开，啊对不对？我这个我这个包。全部打开，全程平板似的，是不是？不。托盘货你要肯定要传承平板，是的，你看怎么人家装怎么方便，怎么拆就行了。没有。我我我那个我这个我中间只有一个柱子拿不掉，到前段时间问一下仓库，打不掉，没事的，他可以一下托盘，货没事的，啊我这个中间基本上就基本上。电话也。就是。离开了，可以。的呀对不对？要散货的话，你不用车了，没事。点头说，啊托盘话你肯定要要散货，不用车钥匙错盘货，你肯定要高栏要拆掉，对不对？啊我看我这五根柱子，五根柱子只有中间两个拿不了，但是中间两头中间的距离都在所以它的返回来。都在五六米那么长。拿掉，拿不掉，到人家仓库里，你怎么配合下怎么好装怎么配合他就行了，对不对？咱们装货对不对？你也知道。啊对，你这是货到付款怎么搞的！嗯我我我这边负责你你这边复试吧嗯是货到付款还是怎么怎么怎么的？货到付款可以联系小宋，给你打款吧回单呀一点。什么？去压货，负事你可以的，然后回答下一点吗？回单。要呀回单，呢就是回单寄给你，然后你把钱给汇过来是吧？对。虽然没有什么涨了，喂信号不好喂！喂唉听得到吗？老板你那边是啊乡道。还是就是卸货给现金，还是把回单寄给你，然后你把钱。你回单就了，我直接为回单就了，这微信转给你了，你要钱。噢可以。可以就是。我把我我把。把回单去给你拍张照片给你，吧。友微信转账是吧？对对对对。噢好。的可以的，那我现在加你微信，我们过去装货！好好。的把安定密码啊好好好好好好好。啊。那你把电话号码告诉我，先加一下告电话号码说一下。高点哦幺。1115啊。159。1506228。6228。4809。4809，那你要接受一下嗯。噢好的好的好的好的好，啊。喂老板，我加不上你的微信，呢你另外手手机有吗？我我我再给你个电话号码，你你加我这个手机号码可以吗？你可以的，呀要你号码多少？五九。你你短信发给我，啊。你短信短信发给我。噢可以可以可以可以好的啊。嗯嗯嗯嗯。喂老板，我我怎么加你微信怎么加不上，呀这样。啊就这个手机号呀我搜搜索不到你们。就是手机号怎么加的话，呢就是你这个电话号码我就添加好友嘛对吧？你复制我手机你复制我手机，然后接夹其它朋友就行了，嘛对不对？我刚才我在添加一下钢材签没签上，我再再弄一下。对，啊啊嗯嗯。好好好。啊行，你看打桩机，您老家吧。我我的我的微信号不是这个号码不好加。达到打掉之后再加你你微信25，林浩吧我我我我加你我我这个号码能加的上是吧？好，那你教我的吧嗯嗯噢好的好的好的，啊。对对对对。对对对对。对。,1
爱人没有，你那个到肥东的多少钱？喂呦my宝的那个伞人！喂喂。我听到。啊听到啊啊我说你那个到肥东的多少钱？肥东。的1800。多少？1800。1300噢1800。噢1800。噢有没有劲，有没有进去啊。嗯我不知道你自己看。装货不是禁区，卸货你自己看。是我们近得一天嘛嗯就这一天期能走吧？请得一天七啊到那边五百五百多公里了。啊他今天下午装啊。你明天上午。能到了是吧？明天明天上午你看看下午什么时候装，啊唉呀你什么！时候装你也你也到了，不是说什么时候你要你要等着。500多公里，你还到不了，呀你要等到六点嘛装了肯定肯定来不及的，对不对？啊要我要到中午之前才能到，呢实际上也是。你要知下午。啊就是中午之前到就行。啊你要。装的装得早，就中午之前到就行。啊中午之前肯定能到。啊行，吧这个你那个定的预期那个1700可以吗？1700啊啊。1700，也不能给一千，吧唉呦老乡，呀我就挣你一百块钱经费，呀你这个关键他装货什么时候装，如果装的太晚，啊就是说他下午是一点一点，是不是我一点到那边就能装的，他现在货已经好了，反正你过去反正你也别人有车，别的先装的对吧？噢可能就是说要排队是这回事，对不对？啊对嗯。货货已经好了。对，他有他如果货已经好了，反正去了人家有飙车装的，你就人家别车装呀对吧？嗯那到。那边卸完货这个运费是李富给我的。嗯我们都是回单附的，这个你没事的，你进过来打卡上好吧。回单户的。啊对。为商户有点不放心。这个没事的，唉呀我得花还做了这么多年了。我说你你最起码就是说你加个回单押个回单，押个一百的200的差不多。没有我们一般的，要不就需要豁达，你一千剩800回单付。你要800回单户号，对，这个你放心，吧唉呀咱谁咱也不是在做生意，人又不是坑你，对吧？要压这么多。所以我们都一般都是江浙一带都是回单付的。我知道，我们一般拉的拉的就是说回答who这个怕运费东西到这个要不着。嗯这个你放心，吧老乡好吧！你好吗？你不能要不我再考虑一下吧回单户，行嗯嗯。我就看非大户有点那个不放心。唉呀你放心，吧唉呦那你那里到那边卸完后先付一天给我。R再给你打一千，还有一家800回单，啊发给你寄过来打卡商量好吧？噢那那行吧！啊行，那你加我微信。我打打一把定金给你，啊不是，你打300定金运满满需要装好货，今天装好货退你200好吧，总价就1800，你听明白了吗？总价1800。啊从那一天把你打300定金，嗯装货我退你200不就还是到你赚1700，嘛总价1800。你那个发功的那个东西不属于危险品一类的，吧。唉呀你放心，吧唉呦我天天发的，我现在发到广州的，呢我现在写单子的啊噢那行，那那要。好吗！打打300订金给你装好货退200对吧？唉对对对啊。啊行，好的好的好的。啊行，你这你你这你这。你你。打完了你加我手加我微信，你这手机号我也我这这不是你真实手机号好吧？啊我现在看不到你这个手机号。那你你电话是多少？你说我。我我那个我微信号，我告诉你吧啊行，你说吧！1138。等会儿138！156115611192。1192好的13815611192对吧？啊对对对对。啊好的。啊我从从平台，行，那你打定金吧啊。啊我从平台上面打上买定金给你，啊。嗯好的，嗯。啊我从平台上面打上买定金给你，啊。嗯好的，然后嗯。,1
那个喂喂。喂你好。喂你好，啊你那个是合肥到青浦的。是人造革是吧？啊9米6的高栏。噢她是驿装连续。啊一装两卸！卸哪两个地方？一个那个那个安能物流点，一个到那个。后勤那公路。3839号的。远不远，两个地方。两个都在青浦区吗？井盖是11。我知道。公里十几公里！地方也嗯他都不会是禁区吧有的地方。唉呦哪进去啊集装箱都能你合肥装货在哪里？说呢装后在繁华大道跟创新大道交叉口。噢你手机号这个手机号是吧？对。就是这个10064的吗？你打那个虚拟号。噢等下我加你微信，你发个账号位置，我看一下，离我这里远不远？你撤你信得着垃。我在这个重复石材城这边。圾在你马路对面。啊就在你马路对面。马路对面没多远！改掉马路。大概500米，你抓获地方外面。那上面写了十一千米，那个桩，啊。它。上面显示了十一千米，有的。谁签名啊谁公里啊。嗯你在在不在同福石材城里面，对啊对啊你在同合适在这里面你要超过一公里，我家里5000块钱，啊超过一公里啊。到装货的地方，如果超过一公里，我家里5000块钱，然后我认为那就很近。嗯只要超过一公里，啊我家里5000块钱。那个多少钱？你这一装两卸有多少钱你再写。2300。2300。对。那种。那一幢2000麻烦一点，2000那到到那个普通的多少钱？普通的2500。普通的一装一卸，一装两卸。也是驿装两下。对。到手两千五两千三。对。叫回单。那个装的话多长时间装好？装你车的货物现在可卸完了？去好过了，在这路边那等着呢。写好过大概。下午1点半至2点钟，庄大概四点钟装好，两个小时做一档。那边解的话也是人工卸了。人工卸！两个协商可行？还是做那个。跟你讲，他是做沙发的那种，呢就远远的。人工桩人工系。嗯啊是那种人一卷一卷的吧应该A对茶叶没有啥呢？啊尝到一点一点的。对对对对对。嗯那个价格的话，你要再加一点嘛以后长期合作，啥唉真假不了！啊价格留。你电哪一个？哪个肯定哪个，哪个跑得合适，挣的多一点，肯定要定哪个，呀我们也是挣钱，呀你想见哪一个？你看哪个比较合适，你说一下，不要他反正主要回单都要回单。回单。啊我这样我从那边寄给你，然后是不是？啊对对谁，你说骑过来第二天！11点钟前起来收到就给钱！如果11点钟后只有晚上回来给你钱，啊随便随便内。因为我不可能在家等这个回单，我不可能在家里等这个回单。因为我天天都要到安利厂里面去，这个钱是直接在这个运满满上面打打款的，吧啊啊。可以啊可以啊郁闷，马上可以的。噢。月满单上面。一些微信上面不都写吗，随便你！也可以都可以。啊。你那个要发货是多少天，发天天天都发吗？都是这个。唉天天都吧今年没拔！你们。你们自己厂里面的！对。噢。你说那个清楚的就是2300。不动2500。嗯都是普通从。对。浦东那边也是一装两卸！对，一人1到2个都在一个厂装。都在一个厂装。都在一个厂装的。对。那卸货浦东那边两个地方隔得远不远。一个是庙车公路一号一个灯塔路。你说路我不知道你。你向你们介绍！唉那那我我不能你小时啊我上海我还没去过。你也没吃过！这个地址我都讲出来，他是浦东新区，我不会给你送到奉贤送到南汇的。嗯好的好的。嗯我要在这考虑，好，我给你打电话。好的好的，嗯。,1
喂喂！喂唉。唉你好，你那个到亳州的拿什么货，基定一定或60个防！噢他是拿着那个盒子空盒子，护。就空箱子，像那个牛奶里就是牛奶盒子，还有酒盒子那种空盒子那种的。子！那能给多少钱呢？1500。1500。对对对。这个价格不能高一点了吗？帅哥。他真的高不了，如果能高了的话，一。啊你是第二个打进来电话的，如果能搞的话，我估计第一个人他差不多就要定了，我听他的话意思主要是真的搞不了。着到我车上，钱！我。啊最多能这样，我跟他要个信息费。嗯还在明天装呢是吧？对，她是明天装，我上面写了明天装吧我应该写了。噢他他他这个东西不装货不是禁区吗？不是不是？卸货卸的华佗镇。啊华佗镇也不是进去啊远。大路店不是，进去我知道我知道！那装货，绝对不是进去装货，绝绝对对，不可能是进去，啊你放心好了，啊八多电视！对！那你问一下吧看1500，看能不能到我车上，这这这有时候这这这打你的，这人的电话直接打不通了，这这这整个这最近慢慢又搞的什么花样！对对，运玩玩！的。搞的那你直接打一百块钱定金，吧啊1600总价好吧！直接打一百块钱定金，是不是？对对对，1600。啊。总价打完了，你可以看到我的正式号码，啊你用真实号码给我打过来，啊现在都虚拟号都看不到真实号码好吧！噢因为交上钱的话可以看那个电视号码，是不是？对对对，这照。上钱的话就可以看到正是号码了，加我那真实号码的微信，然后我给你发装货位，置联系人，啊唉呀。嗯好好，这这这运满满又下不搞本身学问，不搞搞搞不转圈，唉呀大概。我知道，好行，吧啊你看一下，啊。好好，这这这运满满又下不搞本身学问，不搞搞搞不转圈，唉呀好好好好好好好嗯。,1
你好。唉你那个工资到铜陵的那个货定了吗？你好！18001800。啊啊我上次给你装过地。装了铜陵池州的。啊你给我送货就行。然后这样子是吧？啊拿1900。1900。1900啊啊啊我是高栏，车号装，吧你不高栏可以拆的吗？地主可以拔的，嘛啊对！对不对？啊可以这样。啊嗯那我就进了！你稍等一下，我确定好，给你回报，等我一分钟，啊嗯好的好的。好！嗯。唉那你去装吧好吧好吧！啊那我。给你打一百块钱进去，啊给我打200！那。张金额1900，总价两。千一，剩下的钱！反正是我这边付的。嗯行，好的。啊那。那个我微信上发我微信发发发你的，你没看到。微信。啊你不是有我有你不是胶水。沈兴广吗？是吧？你当时是装到池州的对吧？啊。对对对对。对。啊对，啊我发你微信你没看到啊我还没捞到，你没看到啊哦好的，那那你郁闷吗？你给我打200好了，然后你。微信上那个把车号姓名电话号码给我，啊嗯好的好的唉。哦好的，那那你郁闷吗？你给我打200好了，然后你。微信上那个把车号姓名电话号码给我，啊好好！,1
我来到上海走了没有？冬天吧I到上海得走了没有？周围。噢巢湖找吗？没有说明天走啊。噢给保证给多少钱？啊那么呢对吧？9米6高啦你是什么车子啊嗯。就明天过来是吧？明天装明天主要是2000的吧。哦。好做！那那实际点我们两点时间。就是八！19.5吨。到怎么活！啊哦。还有费用有啊山上嗯嗯费用由等等。啊。你看一下啊。好好再看，我再看！喂嗯。喂啊三年先私人尽责！啊啊。喂啊三年先私人尽责！啊啊。真的啊。拿到家电那走了没有？没有啊嗯那个49:20！2500。啊。元分2500。噢他那。运费怎么付的？啊。运费要怎么付的？2500。做做做了。然后货卸完以后给你付款，噢2500能不能加一点？然后对方把袋子上面签个字就可以了。OK哦。那没有回家，没有没有回答，没有定金。能不能加一点？不能加了最高价了。我们天天发的。加一百块钱差不多。加一百块钱差不多。我们春天的话，老板我们天天都上送货，明天什么时候装？啊敏感，那什么时候装啊你什么时候到你什么时候？到道场。我也就要到一级找不到了！你明天上午到场，上午就能赚到。噢好好那。明天早上上班之前到。啊到时候到到了就行了，啊。他是用什么装的？啊用什么装的？降到呢是相当的，你是什么车？基本就搞了，我就是讲怕它搞搞通了。啊可以可以可以可以。啊不不不不对？一天这样很很好的的。噢。对，普通的对合同的。那订怎么订啊。加一百块钱，你不好意思可以，定金嘛我退给你，总价2600。噢噢。好好好好好。好吧，你让人家觉得满意，你就把电掉，啊要把几个人给我打电话问啊噢我定了再去，我你手机号码多少？那我，知道司机号码，一个人答我的！你这手机号码是这上面看不着，看不到手机号。啊。1385651。嗯有嗯啊你把它下一下，你把上午回去把你驾驶证行驶证拍个照片发给我。好吧？一点吧。啊。手机号码一早上八，还有什么？1385651。二。五。5177。5651还有什么？5177。好好好好。啊。吧你然后加我微信，把你驾驶证行驶证拍个照片，你再运满满上面打一百块钱定金。噢噢好吧！嗯。好吧！,1
喂唉你好。唉学校稻谷到什么话？到哪啊全叫到浦东那浦东那拉那个拉泡货知道的。是什么东西？啦抛货是这个纸箱抛货。那。家住哪里住啊。啊全椒就在全焦庄。焦路呢？到浦东哪里的？普通那个叫浦东新区。进仓呢？我知道到浦东哪里哪里进厂的，嗯嗯我给你看一下位置，啊我给你看地址。啊叫捷星路66号。噢洋洋搁那边了，给多少钱？那个是得到1800。阳山短60个吧。对1800。今上海到了地方有一百多公里，洋山港！嘛浦东新区镇振兴路！66号。对，不是羊羊羊口那边吗？我！市场。进厂海盗里边有一百多公里，呢。整个二是哪？行，吧那你慢慢挂吧1800！唉你多远他拉。啊你都晓得啦？肯定是。立马要个2400。太多了！六这个话还抄呢还超高呢它长六十五十九个方，还是那个抛货存抛货正常没有。啊我知道承包我。60的话9米6。装布是不是超高啊又是一个防。啊潮吗？上车安装装五五十，57个方的。香蕉装不了。是箱车装箱。得。装装装57个方装货。装不了。刚刚装完。没看完你再报。刚装完这五期，他那小箱不在点。好，我知道了。包袱不留芳嗯。您好。不，我说。喂。那个我我这块我跟那个到到哪到上海的货能拉吗？要不是这个原因，马上事实上的！什么货？上那个知道。跟啊抛货。是。纸带抛货进仓的。他说。哪里拿呀。从那个全椒拉到上海浦东那个结清路66号。上，当然一边是什么概念？我说，的就是噢就是。我上午给你打电话是吧？噢对。啊是。你给的价格太低了，怎么啦？那你多少弄了你车在哪呢？要求。实际在全椒。噢那你离的近，你你你你你多久能来啊你说两句。高效稳定！跟你讲了吗？元的价格太低了。就你昨天那么你你多少能走啊最起码2500。我上午也跟你讲了，你那边属于洋山港，进上海到那个地方还有一百多公里。2500？他不不属于洋山港，眉眉道人港的，它不是江那边，嘛他过了江才是洋山港。全部看到！总部那边就是杨润钢。节节节节升的66号，对。结清路六杰杰杰西路66号。我。知道我正常去的他也不过将那过江那边是搞是洋山港。微信。嗯杰新路66号什么广详路18号。看那个吧唐山大道那边都属于嗯原单吧。高嗯外环吗？你你要行的话，那窗户啊他那个货有几吨货。应该知道朝觐。的有意车队！我知道进上海到那个地方一百多公里，你自己算一下。抛货，你哪的意思！哪里百五百万？完了。什么？他那个位置节能节结清66，二哥这个可他也不上那个银行，港那头，啊他这他搁这个。家里头呢。那你就是洋山港。在海这边。不是。我我我跟你讲，你自己用导航搜一下。我倒了他。从第上海。他也他也不够将那个这个加那个。格力呢。要。我知道你家那边到到浙江来！嗯。嗯家那边港口搁这过了江吗？得先先过过大桥在那家那边。对，那边到浙江到浙江了。过大桥到到镇江了吗？啊那边。属于接上岗，这办法那也会洋山港洋山港的那个这边。你是不是？是who货运。代理个的，呢他就写道，婚带！吧。到了我知道，杰西路66号，你可以导航搜一下，从进上海进上海华侨。华侨到杰西路66号是不是一百多公里？你看吧，他。这个他这货也不出钱，他这个货不出钱出不了多少钱，他抛货，公里！完了在家开发票，我这边也不赚钱，你要行的话，对。五嗯给你2400，你看行你。万。拉拉得了！不行，那没办法了。2500。那不赚钱。唉像我不行！两。那现在我就没利润！2500。了！我这还得。2500。我还得定电子。我俩月一结账白癣，本来就不挣钱，吗？嗯那不管。因为你60次方是八！086。对，五十五十。十个吧高了。九个59点多方。快到60方了！这个60多嘛。60个吗？高栏车装。嗯超高。工程车还行，吧那个箱车装57个！嗯方嘛。我我跟你讲，高栏车装肯定超高！就是。最少要装到4米4米二高。高栏车。我们我们车都是2米45宽的。货。原装！2米4，5号9米6！玩乐！对，要要装到4米2高。中和高车。也放到4米2高。4米2的。你那个车是多高的？过拦车！我知道你车多高，1米3米二。三。没量，过完一米！大概就在一米二一米38。嗯1米3，你装到四米还有2米7，是。你就说2米7，高2米7高。吧我睁眼60个方，最少要装到4米2个。两两米7×1个9.6，我的。的到达！乘以一个2.4就行了。嗯这还六十六十多个方面，62个方的，62.28的。对啊。对，啊他肯定有点。嗯肯定有点亏方。你装你你装可他这个货不规范，啊我管。就是他这个货因为他那个对，你算算你算才算到62，三个方案，你都装货装60。60个方啊肯定超高。不是我给你算的是2米7高。三四米高。嗯嗯四米高2米4，宽给你算的9米6是62.22几个方。你现你现在不要刷那么多，你要不行我给你装到四米高，你自己看能赚多少算多少吧。吧。给我行不行？四米，高二二十四米高装饰！60多个方。啊对，啊那我就给你装到四米高。要4米2，那你要4米20多啦。对，那你要说你不要说这样，我就跟你说就给装装到四米高。9.6×4.2乘以一个2.4。五呢？那那你要按你的整体算按那个算的，九九十九十九十多个方的哈我跟你讲你怎么可能哪有那么高？啊4米2高啊不对不对不对不对？啊4米2，不对，啊那是两米2米71啊两米。4米2，你要从地面到车厢，还有还有呢噢对，2米7。啊。嗯九。你要。点6×1个两米2米98。4米2高。那那那那不跟你讲，吧你要给2400可以。我就给你说了四米高装到四米高，吊装下装下装不下，剩下的货我们不管。2米90。九点。9.6。乘个2.9。是。成2.51。一般立方算。不！可以吧？68个方。你要是4米二十九六十八，那你那你那你自己算那你自己算。高高度给你装到四米高，嗯。四米高四米高以内，随便你说。你装多少算多少。二两米7算呢。是60多个方，但是。就是二。我不知道那玩意你那车多高，啊。不是1米2就1米3，你货能装到！不会超过1米38米1米三两米七两米七，那就剩那啥，那就是装六十几个方。的。嗯对，啊我跟你讲了吧嗯四米以内公里以内随便你说那那亏不亏那跟我没关系了，那我不知道。只要不亏！我嗯。那这玩意我也不敢保证，那玩意儿就装四米高，我万一四米多呢。还想着那我不跟你讲了吗？我说你60万最少撞到身边！对啊我。现在现在也保不保不齐。其他地方。那4米1呢的你不可不会硬也没准，再赶上哪个箱子赶上那个高度，就搞成4米1了，那也没招。护理这么一这个一装不下的。2500。呵你一呢百。剩余肯定没问题了。2056，你你只要是60个方，2500保证你全部装完。把你放心！可是。59点几个方。吧。不到60个方。她那小香小，他不丢方！嗯我知道啊我行吗？我跟你讲了，保证你60块全部涨价。嗯那2500不行，啊2500我没利润了。嗯那你。主要是我是没利润了，2500我这块去了，开发票，再给2800去了，开发票还没了，嘛我还得垫两个月给我结钱，我还得先给你钱，你还得先要现钱，你说我我怎么干？那你在厂里啥呀。嗯。嗯嗯那是的那那那。要挣个挣个挣个200块钱还凑合，你要挣一百块钱电钱没啥意义了，来开发票。不是。那是的，呀那你搁厂里。我俩月一结。反正就罢了！那你跟厂里商量一下。不给他妈讲多少天了，他要往司机那边扣，R尚司机那边咋抠啊。嗯。你。那他。天天不用吃饭的！那么他就出这点钱，你咋弄？啊我两两千五，2056。什么？保证你方向？那千五不行，啊那像我我就不行了。来。2500我是不赚钱了。2500开发票200多200多，剩几十块钱我还垫钱，我跟他扯啥呀那要不你你。看看。你那是啊那要不你再看看。啊。我我这边我跟你讲了，反正是两千六十多万。不。那不行，你要2400两。千四还凑我剩一百多块钱，你要两嗯2500就没钱了。那要不你看看！嗯那行了，拉倒吧。完了两千五八千就是网网架。嗯不行，2500，我没钱是吧，哼好。你给李道学了，我是没钱了！嗯嗯那行，那你看看吧。好了，那行了！嗯。好好再见。吧。喂你好。喂你好！喂那个刚才跟你说那啥？那个说那上海或那个I啊嗯哦你车在哪呢是吧？非常完。我就在全椒呢那个全椒那你现在去弄装备，啊2500，啊an玻璃。2500不是，他要说四米高，我就给你两千两千两千四，要装那个4米2高就给2500行吗？我都跟你讲了，四米高60多万绝对办不下来，100%做不下。这玩意卸货那个飞机，气得！他说能装一吗？那那厂家说的。100%装不下。要不他要是。要T他要是。说是不。他要是不超四米高，我就给你2400，然后超过四米高，我就抄到4米2了，我就给你那啥，就给你2500行吗？他这玩意他他不给加呀那它装到前装到4米1张到四米高怎么办呢？嗯4米1高咋算？嗯刚刚好三大概盗窃之后，我都跟你说100%超过四米，这块他。它不超过不超过。说装不到吗？应该在哪了？反正咱们要不因为我给你分配给他也。嗯那行。不超过四米，你就给我两个不给加，呀他他说他教不了，他说那个箱车装了50，他家那货说箱车装了57个方，部分。你讲你讲我知道不超过四米就2400。箱车59个方都是两个方，你咋装的也不能抄啊。对，啊你这样，他说这个地方啊我们像我们家乡车都是2米6高的。这方面时间啊电厂。两米给我留钢材，2米7高！我我我跟你讲了吧冠嗯4米4米以内，上分一百一百。也就2400，超过四米就2500可以吧？那也行，他说他这么说，嘛她说她不吵吗？嗯那行，只要超过四米就给我2500。怎么不给价钱咋整？嗯超过四米，你给我2500。呐要超过四米，到时候你量一下超过四米，完了我就给2500，他不超过我跟你聊你2400行吧行。行行，可以。就嗯那你咋整他妈，他不出钱，啊他妈也不挣钱，呢。那你稍微稍微等。稍微等我十分钟，我看驾驶员在干嘛，呢你你你这个啊。行，你你是手机号的微信吗？嗯对，是的。啊或者你加我微信，行，完了你把那个驾驶证驾驶驾驶证身份证还有驾驶员号码发给我，完了我给他发过去，你要去几点能去啊。行，你这个那个账，前提嘛我跟你讲十分钟给你回话吗？咱俩挣钱，你完了那你就到时候你就反正你这个这个号码也不是微信号码，这号码是叫南京的什么板报？现在就是你家花钱。买卖号码簿管家。啊对对对那啊对，南京的那是啥？啊我这我这号码能看见吗？看不见。是什么地方呢？他现在现在比较到到上海，所有到上海的或号码全部看不见。那个为啥这怎么整这我我说上别场，我没有这情况吗？我说实际发上海货就没了。别的。别的地方可以，现在全椒滁州这边，他上海的货所有的所有的我看不见号码，啊这个啥？都是他们发布表。满吧弄！了什么什么？我知道那个B调号码，南京的号码。啊肯定啊我这上面显示的是八六18651。对了，你应该干什么？843634！号码不是你的！你你你电话多少号？啊你多少电话多少号我加你。177。1775。505。零五。705。多少？7055。那个到六七。055。1775505757055，对。对，1775505705。对吧？好了，行。嗯嗯好，对吧？好了，行。嗯嗯。,1
到安吉的话应该给多少钱？18米。不远！平板呀平板过来。在另外一个电厂。噢。3000块钱嘛对，嗯总价3000或一部分现金费用，D四大这个家里。现在在那个在那个化妆！嗯嗯你现在在哪？啊带。华冈，那是嗯新建南路那地方。大概下午1点至2点或者写完。哦空车呢？我知道，我给你了，我给你拿过来。写完你要装你过来装，反正你们你们六安后去。了红妆，那么车子。多，他们都是经常给我装嗯我给你钱了。你你你你你微信！唉现在你是用碗搞的你！不是不知道。哦你好你好！哈哈哈我想起想起来想，原来不是上海上海上海手机号吗？这个平板。噢上海现在你要钱就这钱得给你钱师傅，对对对对对对对要。今天。可确定了是吧？搞也得搞一天了，你怎么搞的，还还还还还得是来查。我去年也蛮。我这对我们两个都看不到！石子号码给他搞，没门，对对对对，那你看你要搞的电视的！啊。人装不来，那我觉得最感染苹果，啊你放心了，因为他不过量，你搞两趟，有一趟不是没找上吗！月份，后来你老是装着他老是装不上，我。听过，呵呵呵呵！今天今今天全天的涨啊对，他原来我跟你讲，他那怎么搞的他！现在年太长了，人家厂家对方案也不是住在一个厂每户明白，吧然后昨天呢就有一个车子就是就将电脑不能上就没装，呢它还不在，它这个近几年太长了才知道。你问他，你问你你你啊你问她呀。那那。我有我有你有意见啊你你。另外那个确定能拿今天拿我的意思。对联。装能装上！你要！店里店店，我那账号你就装着，他讲不好不照你不不不黑的，你是破坏无辜啊有私人。啊你把给确定，别别别个去了，又不脏又麻烦。我来我。来，我打断老板！电话啊唉唉唉啊因为那个可确定！唉找起来，呢现在你们熟悉的吗？听过对吧？嗯嗯嗯嗯对吧？我现在先好，啊你为。找找我还有点危险，呢知道了，嗯嗯嗯我来打给我，现在就打电话啊。要不要八戒你去做嘛。啊可以找的。可以可以啊去唉可以去柜，可以，你去，吧嗯嗯嗯嗯好好好好。那那你们去吧啊微信，我不有微信吗？你把家人先人都发到遥远。啊。好好好好。啊。嗯。好的行为嗯嗯嗯。,1
